,wiki,cohort,new_eds,ret
8480,ukwiki,2018-06,536,0.06902985074626866
8481,ukwiki,2018-07,450,0.07777777777777778
8482,ukwiki,2018-08,415,0.07228915662650602
8483,ukwiki,2018-09,611,0.1276595744680851
8484,ukwiki,2018-10,711,0.08016877637130802
8485,ukwiki,2018-11,735,0.08979591836734692
8486,ukwiki,2018-12,686,0.06559766763848396
8487,ukwiki,2019-01,1079,0.09545875810936053
8488,ukwiki,2019-02,702,0.08262108262108261
8489,ukwiki,2019-03,845,0.08757396449704143
8490,ukwiki,2019-04,812,0.08004926108374384
8491,ukwiki,2019-05,674,0.062314540059347175
8492,ukwiki,2019-06,593,0.06408094435075885
8493,ukwiki,2019-07,560,0.06964285714285715
8494,ukwiki,2019-08,423,0.08274231678486997
8495,ukwiki,2019-09,561,0.08021390374331551
8496,ukwiki,2019-10,629,0.0890302066772655
8497,ukwiki,2019-11,895,0.09385474860335197
8498,ukwiki,2019-12,715,0.05874125874125874
8499,ukwiki,2020-01,873,0.08132875143184423
8500,ukwikibooks,2018-01,1,0.0
8501,ukwikibooks,2018-04,1,0.0
8502,ukwikibooks,2018-05,1,0.0
8503,ukwikibooks,2018-11,2,0.0
8504,ukwikibooks,2019-01,1,0.0
8505,ukwikibooks,2019-05,1,0.0
8506,ukwikibooks,2019-09,1,0.0
8507,ukwikibooks,2019-10,1,0.0
8508,ukwikibooks,2019-11,1,0.0
8509,ukwikibooks,2020-01,1,0.0
8510,ukwikinews,2018-04,1,0.0
8511,ukwikinews,2018-12,2,0.0
8512,ukwikinews,2019-04,1,0.0
8513,ukwikinews,2019-11,1,0.0
8514,ukwikiquote,2018-01,3,0.0
8515,ukwikiquote,2018-02,1,0.0
8516,ukwikiquote,2018-04,1,0.0
8517,ukwikiquote,2018-07,1,0.0
8518,ukwikiquote,2018-12,2,0.5
8519,ukwikiquote,2019-01,2,0.0
8520,ukwikiquote,2019-02,1,0.0
8521,ukwikiquote,2019-03,1,0.0
8522,ukwikiquote,2019-05,1,0.0
8523,ukwikiquote,2019-07,2,0.0
8524,ukwikiquote,2019-11,3,0.0
8525,ukwikiquote,2020-01,2,0.0
8526,ukwikisource,2018-02,1,0.0
8527,ukwikisource,2018-04,2,0.0
8528,ukwikisource,2018-05,1,0.0
8529,ukwikisource,2018-06,1,0.0
8530,ukwikisource,2018-08,1,0.0
8531,ukwikisource,2018-09,1,0.0
8532,ukwikisource,2018-10,1,0.0
8533,ukwikisource,2018-11,4,0.0
8534,ukwikisource,2018-12,1,0.0
8535,ukwikisource,2019-01,1,0.0
8536,ukwikisource,2019-02,2,0.0
8537,ukwikisource,2019-06,1,0.0
8538,ukwikisource,2019-07,1,0.0
8539,ukwikisource,2019-09,2,0.5
8540,ukwikisource,2019-10,1,0.0
8541,ukwikisource,2019-11,2,0.0
8542,ukwikisource,2019-12,4,0.5
8543,ukwikisource,2020-01,1,0.0
8544,ukwikivoyage,2018-01,10,0.2
8545,ukwikivoyage,2018-02,29,0.03448275862068965
8546,ukwikivoyage,2018-03,4,0.0
8547,ukwikivoyage,2018-04,1,0.0
8548,ukwikivoyage,2018-06,2,0.0
8549,ukwikivoyage,2018-07,3,0.0
8550,ukwikivoyage,2018-08,1,0.0
8551,ukwikivoyage,2018-11,1,0.0
8552,ukwikivoyage,2018-12,1,0.0
8553,ukwikivoyage,2019-01,1,0.0
8554,ukwikivoyage,2019-03,3,0.0
8555,ukwikivoyage,2019-04,2,0.0
8556,ukwikivoyage,2019-05,5,0.0
8557,ukwikivoyage,2019-07,4,0.0
8558,ukwikivoyage,2019-08,1,0.0
8559,ukwikivoyage,2019-10,2,0.0
8560,ukwikivoyage,2019-11,1,0.0
8561,ukwikivoyage,2019-12,1,0.0
8562,ukwikivoyage,2020-01,1,0.0
8563,ukwiktionary,2018-01,1,0.0
8564,ukwiktionary,2018-02,2,0.0
8565,ukwiktionary,2018-03,1,0.0
8566,ukwiktionary,2018-04,1,0.0
8567,ukwiktionary,2018-05,2,0.0
8568,ukwiktionary,2018-06,3,0.3333333333333333
8569,ukwiktionary,2018-08,1,0.0
8570,ukwiktionary,2018-09,1,0.0
8571,ukwiktionary,2018-10,1,0.0
8572,ukwiktionary,2018-11,4,0.0
8573,ukwiktionary,2018-12,1,0.0
8574,ukwiktionary,2019-01,2,0.0
8575,ukwiktionary,2019-02,1,0.0
8576,ukwiktionary,2019-04,4,0.0
8577,ukwiktionary,2019-05,2,0.5
8578,ukwiktionary,2019-06,3,0.0
8579,ukwiktionary,2019-07,1,0.0
8580,ukwiktionary,2019-09,1,0.0
8581,ukwiktionary,2019-10,5,0.0
8582,ukwiktionary,2019-11,2,0.0
8583,ukwiktionary,2019-12,1,0.0
8584,ukwiktionary,2020-01,2,0.0
8585,urwiki,2018-01,42,0.07142857142857142
8586,urwiki,2018-02,32,0.09375
8587,urwiki,2018-03,35,0.11428571428571427
8588,urwiki,2018-04,28,0.0
8589,urwiki,2018-05,35,0.057142857142857134
8590,urwiki,2018-06,45,0.13333333333333333
8591,urwiki,2018-07,35,0.028571428571428567
8592,urwiki,2018-08,68,0.04411764705882353
8593,urwiki,2018-09,72,0.06944444444444445
8594,urwiki,2018-10,65,0.015384615384615384
8595,urwiki,2018-11,62,0.12903225806451613
8596,urwiki,2018-12,54,0.2037037037037037
8597,urwiki,2019-01,76,0.03947368421052632
8598,urwiki,2019-02,65,0.04615384615384616
8599,urwiki,2019-03,53,0.1320754716981132
8600,urwiki,2019-04,53,0.03773584905660377
8601,urwiki,2019-05,50,0.02
8602,urwiki,2019-06,35,0.17142857142857146
8603,urwiki,2019-07,49,0.040816326530612235
8604,urwiki,2019-08,53,0.03773584905660377
8605,urwiki,2019-09,62,0.016129032258064516
8606,urwiki,2019-10,62,0.03225806451612903
8607,urwiki,2019-11,76,0.05263157894736842
8608,urwiki,2019-12,67,0.02985074626865672
8609,urwiki,2020-01,93,0.04301075268817205
8610,urwikibooks,2018-02,1,0.0
8611,urwikibooks,2018-06,1,0.0
8612,urwikibooks,2018-11,1,0.0
8613,urwikibooks,2018-12,1,0.0
8614,urwikibooks,2019-07,1,0.0
8615,urwikibooks,2019-09,1,0.0
8616,urwikiquote,2018-06,1,0.0
8617,urwikiquote,2018-08,1,0.0
8618,urwikiquote,2020-01,1,0.0
8619,urwiktionary,2018-11,1,0.0
8620,urwiktionary,2019-02,2,0.0
8621,urwiktionary,2019-11,2,0.0
8622,uzwiki,2018-01,41,0.024390243902439025
8623,uzwiki,2018-02,20,0.05
8624,uzwiki,2018-03,22,0.0
8625,uzwiki,2018-04,21,0.047619047619047616
8626,uzwiki,2018-05,15,0.0
8627,uzwiki,2018-06,15,0.13333333333333333
8628,uzwiki,2018-07,23,0.043478260869565216
8629,uzwiki,2018-08,31,0.0
8630,uzwiki,2018-09,25,0.08
8631,uzwiki,2018-10,23,0.043478260869565216
8632,uzwiki,2018-11,31,0.0
8633,uzwiki,2018-12,29,0.03448275862068965
8634,uzwiki,2019-01,39,0.02564102564102564
8635,uzwiki,2019-02,41,0.024390243902439025
8636,uzwiki,2019-03,38,0.07894736842105263
8637,uzwiki,2019-04,18,0.0
8638,uzwiki,2019-05,31,0.03225806451612903
8639,uzwiki,2019-06,20,0.05
8640,uzwiki,2019-07,27,0.0
8641,uzwiki,2019-08,22,0.0
8642,uzwiki,2019-09,38,0.05263157894736842
8643,uzwiki,2019-10,103,0.04854368932038835
8644,uzwiki,2019-11,49,0.0
8645,uzwiki,2019-12,55,0.03636363636363636
8646,uzwiki,2020-01,64,0.0625
8647,uzwikiquote,2018-01,1,0.0
8648,uzwikiquote,2018-04,1,0.0
8649,uzwikiquote,2018-06,2,0.0
8650,uzwikiquote,2018-08,1,0.0
8651,uzwiktionary,2018-01,1,0.0
8652,uzwiktionary,2018-03,1,0.0
8653,uzwiktionary,2018-04,1,0.0
8654,uzwiktionary,2018-05,1,0.0
8655,uzwiktionary,2018-06,1,0.0
8656,uzwiktionary,2018-07,1,0.0
8657,uzwiktionary,2018-09,2,0.0
8658,uzwiktionary,2018-11,2,0.0
8659,uzwiktionary,2018-12,5,0.0
8660,uzwiktionary,2019-01,4,0.0
8661,uzwiktionary,2019-02,1,0.0
8662,uzwiktionary,2019-03,1,0.0
8663,uzwiktionary,2019-05,1,0.0
8664,uzwiktionary,2019-06,1,0.0
8665,uzwiktionary,2019-10,1,0.0
8666,uzwiktionary,2019-11,2,0.0
8667,uzwiktionary,2020-01,2,0.0
8668,vecwiki,2018-01,2,1.0
8669,vecwiki,2018-02,2,0.0
8670,vecwiki,2018-04,1,1.0
8671,vecwiki,2018-05,5,0.0
8672,vecwiki,2018-07,1,1.0
8673,vecwiki,2018-09,1,0.0
8674,vecwiki,2018-11,1,0.0
8675,vecwiki,2019-01,3,0.0
8676,vecwiki,2019-02,1,1.0
8677,vecwiki,2019-03,1,0.0
8678,vecwiki,2019-04,2,0.0
8679,vecwiki,2019-06,2,0.0
8680,vecwiki,2019-07,1,0.0
8681,vecwiki,2019-08,1,0.0
8682,vecwiki,2019-10,1,0.0
8683,vecwiki,2019-11,2,0.0
8684,vecwiki,2019-12,1,0.0
8685,vecwikisource,2018-02,1,0.0
8686,vecwiktionary,2018-06,1,0.0
8687,vecwiktionary,2018-08,1,0.0
8688,vecwiktionary,2018-09,1,0.0
8689,vecwiktionary,2018-12,9,0.0
8690,vecwiktionary,2019-01,1,0.0
8691,vecwiktionary,2019-03,1,0.0
8692,vecwiktionary,2019-04,1,0.0
8693,vecwiktionary,2019-05,1,0.0
8694,vecwiktionary,2019-06,1,0.0
8695,vecwiktionary,2019-10,1,0.0
8696,vecwiktionary,2019-12,5,0.0
8697,vecwiktionary,2020-01,1,0.0
8698,vepwiki,2018-01,1,0.0
8699,vepwiki,2018-03,1,0.0
8700,vepwiki,2018-04,1,0.0
8701,vepwiki,2018-08,1,0.0
8702,vepwiki,2018-10,1,0.0
8703,vepwiki,2019-01,1,0.0
8704,vepwiki,2019-02,1,1.0
8705,vepwiki,2019-03,1,0.0
8706,vepwiki,2019-05,1,1.0
8707,vepwiki,2019-07,1,0.0
8708,vewiki,2018-08,1,0.0
8709,vewiki,2018-09,1,0.0
8710,vewiki,2018-12,1,0.0
8711,vewiki,2019-02,1,0.0
8712,vewiki,2019-08,1,0.0
8713,vewiki,2019-12,1,0.0
8714,viwiki,2018-01,633,0.061611374407582936
8715,viwiki,2018-02,455,0.054945054945054944
8716,viwiki,2018-03,665,0.06015037593984963
8717,viwiki,2018-04,668,0.04341317365269461
8718,viwiki,2018-05,702,0.052706552706552716
8719,viwiki,2018-06,685,0.06277372262773723
8720,viwiki,2018-07,723,0.0594744121715076
8721,viwiki,2018-08,726,0.08677685950413222
8722,viwiki,2018-09,752,0.05452127659574468
8723,viwiki,2018-10,750,0.05466666666666667
8724,viwiki,2018-11,656,0.051829268292682924
8725,viwiki,2018-12,673,0.05943536404160475
8726,viwiki,2019-01,702,0.059829059829059825
8727,viwiki,2019-02,651,0.06758832565284179
8728,viwiki,2019-03,846,0.06264775413711582
8729,viwiki,2019-04,890,0.060674157303370786
8730,viwiki,2019-05,921,0.05211726384364821
8731,viwiki,2019-06,823,0.07168894289185905
8732,viwiki,2019-07,817,0.061199510403916774
8733,viwiki,2019-08,891,0.0505050505050505
8734,viwiki,2019-09,879,0.045506257110352666
8735,viwiki,2019-10,858,0.05011655011655012
8736,viwiki,2019-11,758,0.055408970976253295
8737,viwiki,2019-12,986,0.04766734279918864
8738,viwiki,2020-01,718,0.06685236768802229
8739,viwikibooks,2018-01,6,0.0
8740,viwikibooks,2018-03,3,0.0
8741,viwikibooks,2018-04,2,0.0
8742,viwikibooks,2018-05,1,0.0
8743,viwikibooks,2018-08,1,0.0
8744,viwikibooks,2018-11,1,1.0
8745,viwikibooks,2018-12,3,0.0
8746,viwikibooks,2019-01,2,0.0
8747,viwikibooks,2019-03,1,0.0
8748,viwikibooks,2019-04,2,0.0
8749,viwikibooks,2019-05,1,0.0
8750,viwikibooks,2019-07,1,0.0
8751,viwikibooks,2019-09,4,0.0
8752,viwikibooks,2019-10,1,0.0
8753,viwikibooks,2019-11,3,0.0
8754,viwikiquote,2018-01,3,0.0
8755,viwikiquote,2018-02,4,0.0
8756,viwikiquote,2018-03,4,0.0
8757,viwikiquote,2018-04,1,0.0
8758,viwikiquote,2018-05,2,0.0
8759,viwikiquote,2018-06,3,0.0
8760,viwikiquote,2018-07,2,0.0
8761,viwikiquote,2018-08,2,0.0
8762,viwikiquote,2018-09,5,0.0
8763,viwikiquote,2018-10,5,0.0
8764,viwikiquote,2018-11,3,0.0
8765,viwikiquote,2018-12,4,0.0
8766,viwikiquote,2019-01,3,0.0
8767,viwikiquote,2019-02,6,0.16666666666666666
8768,viwikiquote,2019-03,4,0.0
8769,viwikiquote,2019-05,3,0.3333333333333333
8770,viwikiquote,2019-06,2,0.0
8771,viwikiquote,2019-07,6,0.0
8772,viwikiquote,2019-08,11,0.0
8773,viwikiquote,2019-09,9,0.0
8774,viwikiquote,2019-10,5,0.0
8775,viwikiquote,2019-11,2,0.0
8776,viwikiquote,2019-12,6,0.0
8777,viwikiquote,2020-01,4,0.0
8778,viwikisource,2018-01,5,0.0
8779,viwikisource,2018-02,1,0.0
8780,viwikisource,2018-03,1,0.0
8781,viwikisource,2018-06,1,1.0
8782,viwikisource,2018-07,1,0.0
8783,viwikisource,2018-09,1,0.0
8784,viwikisource,2018-10,1,0.0
8785,viwikisource,2018-11,2,0.0
8786,viwikisource,2019-01,2,0.0
8787,viwikisource,2019-02,4,0.0
8788,viwikisource,2019-03,12,0.0
8789,viwikisource,2019-04,1,0.0
8790,viwikisource,2019-05,4,0.0
8791,viwikisource,2019-06,1,0.0
8792,viwikisource,2019-08,3,0.0
8793,viwikisource,2019-09,4,0.0
8794,viwikisource,2019-10,4,0.0
8795,viwikisource,2019-11,3,0.0
8796,viwikisource,2019-12,4,0.0
8797,viwikisource,2020-01,4,0.0
8798,viwikivoyage,2018-01,1,0.0
8799,viwikivoyage,2018-03,1,0.0
8800,viwikivoyage,2018-04,3,0.0
8801,viwikivoyage,2018-05,1,0.0
8802,viwikivoyage,2018-06,1,0.0
8803,viwikivoyage,2018-07,2,0.0
8804,viwikivoyage,2018-09,1,0.0
8805,viwikivoyage,2018-10,1,0.0
8806,viwikivoyage,2019-01,2,0.0
8807,viwikivoyage,2019-02,1,0.0
8808,viwikivoyage,2019-03,1,0.0
8809,viwikivoyage,2019-04,2,0.0
8810,viwikivoyage,2019-06,1,0.0
8811,viwikivoyage,2019-07,1,0.0
8812,viwikivoyage,2019-08,3,0.0
8813,viwikivoyage,2019-09,6,0.0
8814,viwikivoyage,2019-10,4,0.0
8815,viwikivoyage,2019-11,4,0.0
8816,viwikivoyage,2019-12,6,0.0
8817,viwikivoyage,2020-01,1,0.0
8818,viwiktionary,2018-01,6,0.16666666666666666
8819,viwiktionary,2018-02,4,0.0
8820,viwiktionary,2018-03,11,0.0
8821,viwiktionary,2018-04,7,0.0
8822,viwiktionary,2018-05,9,0.0
8823,viwiktionary,2018-06,21,0.0
8824,viwiktionary,2018-07,3,0.0
8825,viwiktionary,2018-08,4,0.0
8826,viwiktionary,2018-09,12,0.08333333333333333
8827,viwiktionary,2018-10,12,0.0
8828,viwiktionary,2018-11,10,0.0
8829,viwiktionary,2018-12,12,0.0
8830,viwiktionary,2019-01,16,0.0625
8831,viwiktionary,2019-02,10,0.0
8832,viwiktionary,2019-03,13,0.0
8833,viwiktionary,2019-04,2,0.0
8834,viwiktionary,2019-05,5,0.0
8835,viwiktionary,2019-06,9,0.0
8836,viwiktionary,2019-07,13,0.0
8837,viwiktionary,2019-08,9,0.0
8838,viwiktionary,2019-09,14,0.07142857142857142
8839,viwiktionary,2019-10,10,0.0
8840,viwiktionary,2019-11,12,0.0
8841,viwiktionary,2019-12,13,0.0
8842,viwiktionary,2020-01,6,0.0
8843,vlswiki,2018-01,1,0.0
8844,vlswiki,2018-02,1,0.0
8845,vlswiki,2018-04,1,0.0
8846,vlswiki,2018-08,1,0.0
8847,vlswiki,2019-01,1,0.0
8848,vlswiki,2019-02,3,0.0
8849,vlswiki,2019-03,2,0.0
8850,vlswiki,2019-06,1,0.0
8851,vlswiki,2019-08,1,0.0
8852,vlswiki,2019-09,1,0.0
8853,vlswiki,2019-10,3,0.0
8854,vlswiki,2020-01,1,0.0
8855,votewiki,2018-10,2,0.0
8856,votewiki,2018-11,1,0.0
8857,votewiki,2018-12,1,0.0
8858,vowiki,2018-07,2,0.5
8859,vowiki,2018-08,1,0.0
8860,vowiki,2018-12,2,1.0
8861,warwiki,2018-03,1,0.0
8862,warwiki,2018-04,3,0.0
8863,warwiki,2018-06,1,0.0
8864,warwiki,2018-12,1,0.0
8865,warwiki,2019-01,31,0.0
8866,warwiki,2019-02,15,0.13333333333333333
8867,warwiki,2019-03,4,0.0
8868,warwiki,2019-04,12,0.0
8869,warwiki,2019-05,2,0.0
8870,warwiki,2019-06,12,0.0
8871,warwiki,2019-07,152,0.0
8872,warwiki,2019-08,124,0.0
8873,warwiki,2019-09,1,0.0
8874,warwiki,2019-10,1,0.0
8875,warwiki,2019-11,1,0.0
8876,warwiki,2020-01,1,0.0
8877,wawiki,2018-06,1,0.0
8878,wawiki,2019-03,1,0.0
8879,wawiki,2019-05,1,1.0
8880,wawiki,2019-11,1,0.0
8881,wawiktionary,2018-10,1,0.0
8882,wawiktionary,2018-11,1,1.0
8883,wawiktionary,2019-07,1,0.0
8884,wawiktionary,2019-08,1,0.0
8885,wikidatawiki,2018-01,448,0.05133928571428571
8886,wikidatawiki,2018-02,502,0.06374501992031872
8887,wikidatawiki,2018-03,519,0.05202312138728324
8888,wikidatawiki,2018-04,483,0.043478260869565216
8889,wikidatawiki,2018-05,493,0.04259634888438134
8890,wikidatawiki,2018-06,459,0.054466230936819175
8891,wikidatawiki,2018-07,485,0.05154639175257732
8892,wikidatawiki,2018-08,528,0.05681818181818181
8893,wikidatawiki,2018-09,613,0.03588907014681892
8894,wikidatawiki,2018-10,749,0.03204272363150868
8895,wikidatawiki,2018-11,580,0.03965517241379311
8896,wikidatawiki,2018-12,572,0.04370629370629369
8897,wikidatawiki,2019-01,567,0.03527336860670194
8898,wikidatawiki,2019-02,606,0.052805280528052806
8899,wikidatawiki,2019-03,812,0.03571428571428571
8900,wikidatawiki,2019-04,734,0.05040871934604905
8901,wikidatawiki,2019-05,787,0.045743329097839895
8902,wikidatawiki,2019-06,629,0.04133545310015898
8903,wikidatawiki,2019-07,654,0.07186544342507645
8904,wikidatawiki,2019-08,672,0.052083333333333336
8905,wikidatawiki,2019-09,785,0.0535031847133758
8906,wikidatawiki,2019-10,901,0.03773584905660377
8907,wikidatawiki,2019-11,964,0.041493775933609964
8908,wikidatawiki,2019-12,771,0.04280155642023346
8909,wikidatawiki,2020-01,995,0.035175879396984924
8910,wowiki,2019-01,2,0.5
8911,wowiki,2019-04,1,0.0
8912,wowiki,2019-05,1,0.0
8913,wowiki,2019-06,3,0.6666666666666666
8914,wowiki,2019-07,3,0.0
8915,wowiki,2020-01,1,1.0
8916,wowiktionary,2019-04,1,0.0
8917,wowiktionary,2019-09,2,0.0
8918,wowiktionary,2019-12,1,0.0
8919,wuuwiki,2018-01,3,0.0
8920,wuuwiki,2018-03,1,0.0
8921,wuuwiki,2018-07,1,0.0
8922,wuuwiki,2018-08,2,0.5
8923,wuuwiki,2018-09,1,0.0
8924,wuuwiki,2018-10,2,0.0
8925,wuuwiki,2018-11,1,0.0
8926,wuuwiki,2019-01,2,0.5
8927,wuuwiki,2019-04,2,0.5
8928,wuuwiki,2019-05,1,1.0
8929,wuuwiki,2019-07,3,0.0
8930,wuuwiki,2019-08,2,0.0
8931,wuuwiki,2019-09,1,0.0
8932,wuuwiki,2019-10,2,1.0
8933,wuuwiki,2019-11,3,0.0
8934,wuuwiki,2020-01,3,0.0
8935,xalwiki,2018-01,1,0.0
8936,xalwiki,2018-02,12,0.0
8937,xalwiki,2018-03,3,0.0
8938,xalwiki,2018-04,4,0.0
8939,xhwiki,2018-02,1,0.0
8940,xhwiki,2018-04,2,0.0
8941,xhwiki,2018-05,10,0.0
8942,xhwiki,2018-07,2,0.0
8943,xhwiki,2018-08,1,0.0
8944,xhwiki,2018-11,3,0.0
8945,xhwiki,2018-12,1,0.0
8946,xhwiki,2019-04,2,0.0
8947,xhwiki,2019-05,2,0.0
8948,xhwiki,2019-06,2,0.0
8949,xhwiki,2019-07,2,0.0
8950,xhwiki,2019-08,2,0.0
8951,xhwiki,2019-09,2,0.0
8952,xhwiki,2019-10,2,0.0
8953,xhwiki,2019-11,1,0.0
8954,xhwiki,2019-12,1,0.0
8955,xhwiki,2020-01,1,0.0
8956,xmfwiki,2018-01,1,0.0
8957,xmfwiki,2018-05,1,0.0
8958,xmfwiki,2019-03,1,0.0
8959,yiwiki,2018-01,1,1.0
8960,yiwiki,2018-02,3,0.0
8961,yiwiki,2018-03,3,0.3333333333333333
8962,yiwiki,2018-04,8,0.125
8963,yiwiki,2018-05,3,0.0
8964,yiwiki,2018-06,1,0.0
8965,yiwiki,2018-07,3,0.6666666666666666
8966,yiwiki,2018-08,5,0.2
8967,yiwiki,2018-09,2,0.5
8968,yiwiki,2018-10,1,0.0
8969,yiwiki,2018-11,5,0.4
8970,yiwiki,2018-12,3,0.0
8971,yiwiki,2019-01,1,0.0
8972,yiwiki,2019-02,3,0.6666666666666666
8973,yiwiki,2019-03,3,0.0
8974,yiwiki,2019-05,1,0.0
8975,yiwiki,2019-06,8,0.0
8976,yiwiki,2019-07,4,0.0
8977,yiwiki,2019-08,2,0.0
8978,yiwiki,2019-09,2,0.0
8979,yiwiki,2019-11,2,0.5
8980,yiwiki,2020-01,1,0.0
8981,yiwikisource,2018-06,1,0.0
8982,yiwiktionary,2019-01,1,0.0
8983,yowiki,2018-04,3,0.0
8984,yowiki,2018-07,2,0.5
8985,yowiki,2018-08,1,0.0
8986,yowiki,2018-11,2,0.0
8987,yowiki,2018-12,3,0.0
8988,yowiki,2019-04,1,0.0
8989,yowiki,2019-05,2,0.0
8990,yowiki,2019-09,3,0.0
8991,yowiki,2019-11,1,0.0
8992,yowiki,2019-12,1,1.0
8993,yuewiktionary,2019-06,1,0.0
8994,yuewiktionary,2019-09,1,0.0
8995,zawiki,2019-01,1,0.0
8996,zeawiki,2018-05,1,0.0
8997,zeawiki,2018-09,1,0.0
8998,zeawiki,2018-10,1,0.0
8999,zeawiki,2019-02,1,0.0
9000,zeawiki,2019-10,1,0.0
9001,zh_classicalwiki,2018-01,3,0.0
9002,zh_classicalwiki,2018-02,11,0.09090909090909093
9003,zh_classicalwiki,2018-03,2,0.0
9004,zh_classicalwiki,2018-04,2,0.0
9005,zh_classicalwiki,2018-05,4,0.0
9006,zh_classicalwiki,2018-06,2,0.0
9007,zh_classicalwiki,2018-07,4,0.25
9008,zh_classicalwiki,2018-08,9,0.2222222222222222
9009,zh_classicalwiki,2018-09,3,0.0
9010,zh_classicalwiki,2018-10,7,0.14285714285714285
9011,zh_classicalwiki,2018-11,2,0.0
9012,zh_classicalwiki,2018-12,2,0.0
9013,zh_classicalwiki,2019-01,5,0.0
9014,zh_classicalwiki,2019-03,4,0.25
9015,zh_classicalwiki,2019-04,2,0.0
9016,zh_classicalwiki,2019-08,3,0.0
9017,zh_classicalwiki,2019-09,1,0.0
9018,zh_classicalwiki,2019-10,2,0.5
9019,zh_classicalwiki,2019-11,1,0.0
9020,zh_classicalwiki,2020-01,6,0.0
9021,zh_min_nanwiki,2018-01,2,0.0
9022,zh_min_nanwiki,2018-03,1,1.0
9023,zh_min_nanwiki,2018-07,1,0.0
9024,zh_min_nanwiki,2018-11,1,0.0
9025,zh_min_nanwiki,2019-01,2,0.0
9026,zh_min_nanwiki,2019-06,1,0.0
9027,zh_min_nanwiki,2019-07,1,0.0
9028,zh_min_nanwiki,2019-11,1,0.0
9029,zh_min_nanwikisource,2018-12,1,0.0
9030,zh_yuewiki,2018-01,10,0.1
9031,zh_yuewiki,2018-02,9,0.1111111111111111
9032,zh_yuewiki,2018-03,10,0.0
9033,zh_yuewiki,2018-04,13,0.0
9034,zh_yuewiki,2018-05,8,0.0
9035,zh_yuewiki,2018-06,10,0.2
9036,zh_yuewiki,2018-07,12,0.0
9037,zh_yuewiki,2018-08,20,0.0
9038,zh_yuewiki,2018-09,12,0.08333333333333333
9039,zh_yuewiki,2018-10,18,0.0
9040,zh_yuewiki,2018-11,14,0.07142857142857142
9041,zh_yuewiki,2018-12,12,0.0
9042,zh_yuewiki,2019-01,16,0.0625
9043,zh_yuewiki,2019-02,8,0.0
9044,zh_yuewiki,2019-03,29,0.03448275862068965
9045,zh_yuewiki,2019-04,24,0.0
9046,zh_yuewiki,2019-05,24,0.0
9047,zh_yuewiki,2019-06,25,0.0
9048,zh_yuewiki,2019-07,43,0.0
9049,zh_yuewiki,2019-08,32,0.03125
9050,zh_yuewiki,2019-09,34,0.0
9051,zh_yuewiki,2019-10,29,0.03448275862068965
9052,zh_yuewiki,2019-11,16,0.0
9053,zh_yuewiki,2019-12,16,0.0625
9054,zh_yuewiki,2020-01,13,0.0
9055,zhwiki,2018-01,1931,0.0859658208182289
9056,zhwiki,2018-02,1628,0.0988943488943489
9057,zhwiki,2018-03,1827,0.0815544608648057
9058,zhwiki,2018-04,1858,0.09472551130247578
9059,zhwiki,2018-05,1940,0.08505154639175258
9060,zhwiki,2018-06,1721,0.08773968622893666
9061,zhwiki,2018-07,2024,0.1007905138339921
9062,zhwiki,2018-08,2109,0.08297771455666192
9063,zhwiki,2018-09,1620,0.10308641975308644
9064,zhwiki,2018-10,1971,0.09842719431760527
9065,zhwiki,2018-11,1924,0.07588357588357589
9066,zhwiki,2018-12,1824,0.08333333333333333
9067,zhwiki,2019-01,1939,0.09025270758122744
9068,zhwiki,2019-02,1671,0.09156193895870736
9069,zhwiki,2019-03,2155,0.07749419953596287
9070,zhwiki,2019-04,1915,0.0845953002610966
9071,zhwiki,2019-05,1899,0.09268035808320167
9072,zhwiki,2019-06,1823,0.08228195282501373
9073,zhwiki,2019-07,2044,0.08365949119373776
9074,zhwiki,2019-08,2200,0.09272727272727273
9075,zhwiki,2019-09,1896,0.0959915611814346
9076,zhwiki,2019-10,1843,0.08464460119370591
9077,zhwiki,2019-11,1745,0.09455587392550144
9078,zhwiki,2019-12,1683,0.08496732026143791
9079,zhwiki,2020-01,1719,0.09307737056428156
9080,zhwikibooks,2018-01,1,0.0
9081,zhwikibooks,2018-02,4,0.0
9082,zhwikibooks,2018-03,4,0.0
9083,zhwikibooks,2018-04,6,0.0
9084,zhwikibooks,2018-05,7,0.0
9085,zhwikibooks,2018-06,6,0.0
9086,zhwikibooks,2018-07,4,0.25
9087,zhwikibooks,2018-08,4,0.0
9088,zhwikibooks,2018-09,9,0.0
9089,zhwikibooks,2018-10,2,0.0
9090,zhwikibooks,2018-11,69,0.7536231884057971
9091,zhwikibooks,2018-12,58,0.3448275862068966
9092,zhwikibooks,2019-01,10,0.0
9093,zhwikibooks,2019-02,3,0.0
9094,zhwikibooks,2019-03,6,0.0
9095,zhwikibooks,2019-04,9,0.0
9096,zhwikibooks,2019-05,5,0.0
9097,zhwikibooks,2019-06,3,0.0
9098,zhwikibooks,2019-07,2,0.0
9099,zhwikibooks,2019-08,2,0.0
9100,zhwikibooks,2019-09,6,0.0
9101,zhwikibooks,2019-10,3,0.0
9102,zhwikibooks,2019-11,1,0.0
9103,zhwikibooks,2019-12,1,0.0
9104,zhwikibooks,2020-01,2,0.0
9105,zhwikinews,2018-03,2,0.0
9106,zhwikinews,2018-04,1,0.0
9107,zhwikinews,2018-05,1,0.0
9108,zhwikinews,2018-06,1,0.0
9109,zhwikinews,2019-05,2,0.0
